company,company_size,job_title,level,domain,yoe_total,yoe_at_company,total_compensation,location
Google,"258,750",chief-of-staff,L6,Tech,10 yrs,8 yrs,"$354,792","San Francisco, CA"
Google,"258,750",chief-of-staff,L7,Strategy & Operations,20 yrs,15 yrs,"$264,000","San Francisco, CA"
Google,"258,750",chief-of-staff,L5,Operations,8 yrs,4 yrs,"$420,000","Mountain View, CA"
Google,"258,750",chief-of-staff,L3,Full Stack,5 yrs,5 yrs,"$100,000","New York, NY"
Google,"258,750",chief-of-staff,L10,things,12 yrs,1 yr,"$95,000","Guangdong, GD, China"
Google,"258,750",chief-of-staff,L6,Advertising Sales,15 yrs,8 yrs,"$275,000","San Francisco, CA"
Google,"258,750",venture-capitalist,L2,Operations,1 yr,1 yr,"$100,000","Los Angeles, CA"
Google,"258,750",venture-capitalist,L4,Analyst,1 yr,0 yrs,"$90,000","New York, NY"
Google,"258,750",venture-capitalist,L4,PM,3 yrs,3 yrs,"$130,000","Seattle, WA"
Google,"258,750",venture-capitalist,L5,Venture,6 yrs,6 yrs,"$221,000","San Francisco, CA"
Amazon,"865,406",software-engineer,SDE I,Distributed Systems (Back-End),1 yr,1 yr,"$165,000","Seattle, WA"
Amazon,"865,406",software-engineer,SDE II,Full Stack,3 yrs,3 yrs,"$230,000","Austin, TX"
Amazon,"865,406",software-engineer,SDE I,Full Stack,0 yrs,0 yrs,"$178,683","Austin, TX"
Amazon,"865,406",software-engineer,SDE II,Web Development (Front-End),9 yrs,2 yrs,"$135,990","Montreal, QC, Canada"
Amazon,"865,406",software-engineer,SDE II,Distributed Systems (Back-End),7 yrs,2 yrs,"$73,203","Hyderabad, TS, India"
Amazon,"865,406",software-engineer,SDE I,Full Stack,2 yrs,2 yrs,"$94,094","Dublin, DN, Ireland"
Amazon,"865,406",software-engineer,SDE II,Distributed Systems (Back-End),12 yrs,4 yrs,"$126,823","London, EN, United Kingdom"
Amazon,"865,406",software-engineer,SDE II,Web Development (Front-End),11 yrs,3 yrs,"$79,378","Bengaluru, KA, India"
Amazon,"865,406",software-engineer,SDE II,Distributed Systems (Back-End),2 yrs,2 yrs,"$136,253","Vancouver, BC, Canada"
Amazon,"865,406",software-engineer,SDE I,ML / AI,4 yrs,4 yrs,"$207,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Finance,13 yrs,3 yrs,"$165,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Product,9 yrs,3 yrs,"$280,000","Sunnyvale, CA"
Amazon,"865,406",product-manager,Senior Product Manager,Product,8 yrs,7 yrs,"$240,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,7 yrs,1 yr,"$330,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,5 yrs,5 yrs,"$285,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,9 yrs,4 yrs,"$234,000","Seattle, WA"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,16 yrs,1 yr,"$241,000","San Francisco, CA"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,10 yrs,2 yrs,"$310,000","Minneapolis, MN"
Amazon,"865,406",product-manager,Senior Product Manager,Product,9 yrs,2 yrs,"$205,000","New York, NY"
Amazon,"865,406",product-manager,Senior Product Manager,Technical,10 yrs,5 yrs,"$103,192","Bengaluru, KA, India"
Amazon,"865,406",software-engineering-manager,L6 SDM,Networking,17 yrs,5 yrs,"$475,000","Cupertino, CA"
Amazon,"865,406",software-engineering-manager,L5 SDM,Production,5 yrs,4 yrs,"$340,000","New York, NY"
Amazon,"865,406",software-engineering-manager,L6 SDM,API Development (Back-End),12 yrs,10 yrs,"$390,000","Seattle, WA"
Amazon,"865,406",software-engineering-manager,L6 SDM,Full Stack,10 yrs,8 yrs,"$360,100","Austin, TX"
Amazon,"865,406",software-engineering-manager,L6 SDM,Distributed Systems (Back-End),20 yrs,4 yrs,"$500,000","San Francisco, CA"
Amazon,"865,406",software-engineering-manager,L6 SDM,API Development (Back-End),12 yrs,6 yrs,"$430,000","Los Angeles, CA"
Amazon,"865,406",software-engineering-manager,L5 SDM,Distributed Systems (Back-End),13 yrs,2 yrs,"$327,000","Arlington, VA"
Amazon,"865,406",software-engineering-manager,L6 SDM,Full Stack,15 yrs,2 yrs,"$146,443","Bengaluru, KA, India"
Amazon,"865,406",software-engineering-manager,L6 SDM,Distributed Systems (Back-End),14 yrs,8 yrs,"$460,200","San Francisco, CA"
Amazon,"865,406",software-engineering-manager,L6,Networking,13 yrs,4 yrs,"$440,000","Washington, DC"
Amazon,"865,406",solution-architect,SA I,Public Sector,2 yrs,2 yrs,"$86,102","Johannesburg, GT, South Africa"
Amazon,"865,406",solution-architect,SA I,SMB,4 yrs,1 yr,"$45,946","Sao Paulo, SP, Brazil"
Amazon,"865,406",solution-architect,SA II,-,14 yrs,2 yrs,"$200,000","Philadelphia, PA"
Amazon,"865,406",solution-architect,SA III,Partner SA,12 yrs,2 yrs,"$197,465","London, EN, United Kingdom"
Amazon,"865,406",solution-architect,SA II,Generalist,2 yrs,2 yrs,"$215,000","San Francisco, CA"
Amazon,"865,406",solution-architect,SA III,-,13 yrs,4 yrs,"$169,752","Paris, IL, France"
Amazon,"865,406",solution-architect,SA III,Serverless,7 yrs,4 yrs,"$164,788","Munich, BY, Germany"
Amazon,"865,406",solution-architect,SA III,Account SA,17 yrs,3 yrs,"$177,430","London, EN, United Kingdom"
Amazon,"865,406",solution-architect,SA II,General,4 yrs,4 yrs,"$225,960","Arlington, VA"
Amazon,"865,406",solution-architect,SA I,Generalist,4 yrs,1 yr,"$74,862","Paris, IL, France"
Amazon,"865,406",program-manager,Principal Program Manager,Operations,10 yrs,7 yrs,"$98,679","Milano, LO, Italy"
Amazon,"865,406",program-manager,Program Manager III,Operations,11 yrs,3 yrs,"$59,967","Bengaluru, KA, India"
Amazon,"865,406",program-manager,L6,Ads measurement,10 yrs,2 yrs,"$236,000","New York, NY"
Amazon,"865,406",program-manager,Program Manager II,Hardware,6 yrs,2 yrs,"$230,000","Seattle, WA"
Amazon,"865,406",program-manager,Program Manager I,Devices,7 yrs,3 yrs,"$84,000","Bellevue, WA"
Amazon,"865,406",program-manager,Program Manager II,Supply Chain,10 yrs,2 yrs,"$160,000","New York, NY"
Amazon,"865,406",program-manager,Program Manager III,Sr. Program Manager,12 yrs,4 yrs,"$160,000","Arlington, VA"
Amazon,"865,406",program-manager,Program Manager III,Program Management,14 yrs,2 yrs,"$66,013","Bengaluru, KA, India"
Amazon,"865,406",program-manager,Program Manager II,Comms,7 yrs,2 yrs,"$152,000","Seattle, WA"
Amazon,"865,406",program-manager,Program Manager II,Physical Security,5 yrs,3 yrs,"$115,000","Hermiston, OR"
Amazon,"865,406",data-scientist,DS I,AWS,3 yrs,0 yrs,"$150,000","Seattle, WA"
Amazon,"865,406",data-scientist,DS I,Data,5 yrs,2 yrs,"$35,390","Chennai, TN, India"
Amazon,"865,406",data-scientist,Principal DS,Senior Manager,10 yrs,8 yrs,"$272,673","Luxembourg, LU, Luxembourg"
Amazon,"865,406",data-scientist,DS I,ML / AI,4 yrs,2 yrs,"$206,000","New York, NY"
Amazon,"865,406",data-scientist,DS III,Applied Scientist III,8 yrs,2 yrs,"$174,694","Bengaluru, KA, India"
Amazon,"865,406",data-scientist,DS III,Data Science,7 yrs,4 yrs,"$338,000","Seattle, WA"
Amazon,"865,406",data-scientist,DS II,Analytics,2 yrs,2 yrs,"$270,000","San Francisco, CA"
Amazon,"865,406",data-scientist,DS II,Security,2 yrs,2 yrs,"$147,459","Berlin, BE, Germany"
Amazon,"865,406",data-scientist,DS II,Business Intelligence Engineer,7 yrs,3 yrs,"$173,000","New York, NY"
Amazon,"865,406",data-scientist,DS III,Machine Learning,7 yrs,4 yrs,"$291,000","New York, NY"
Amazon,"865,406",project-manager,L5,Techincal Project Manager,5 yrs,1 yr,"$78,745","London, EN, United Kingdom"
Amazon,"865,406",project-manager,L5,Finance,5 yrs,3 yrs,"$110,530","Seattle, WA"
Amazon,"865,406",project-manager,L5,MHE Deployment,8 yrs,2 yrs,"$136,750","Houston, TX"
Amazon,"865,406",project-manager,L5,Devices,17 yrs,2 yrs,"$122,100","Seattle, WA"
Amazon,"865,406",project-manager,L5,Tech,7 yrs,3 yrs,"$229,000","Arlington, VA"
Amazon,"865,406",project-manager,L6,Maintenance Manager,15 yrs,2 yrs,"$137,000","Indianapolis, IN"
Amazon,"865,406",project-manager,L6,Operations,2 yrs,0 yrs,"$135,000","Columbus, OH"
Amazon,"865,406",project-manager,L5,Program Manager,12 yrs,3 yrs,"$133,000","Bellevue, WA"
Amazon,"865,406",project-manager,L5,RME,10 yrs,2 yrs,"$109,100","Philadelphia, PA"
Amazon,"865,406",project-manager,L5,Operations,4 yrs,1 yr,"$155,000","Sarasota, FL"
Amazon,"865,406",sales,L4,Media,2 yrs,2 yrs,"$109,135","Hamburg, HH, Germany"
Amazon,"865,406",sales,L5,inside Sales,5 yrs,3 yrs,"$192,700","Arlington, VA"
Amazon,"865,406",sales,L6,Sales,10 yrs,1 yr,"$340,000","Boston, MA"
Amazon,"865,406",sales,L6,Advertising,9 yrs,4 yrs,"$349,000","Chicago, IL"
Amazon,"865,406",sales,L5,Sales,9 yrs,3 yrs,"$77,980","Bengaluru, KA, India"
Amazon,"865,406",sales,L5,Consumer Electronics,8 yrs,2 yrs,"$175,225","Toronto, ON, Canada"
Amazon,"865,406",sales,L4,Retail,4 yrs,2 yrs,"$63,466","Munich, BY, Germany"
Amazon,"865,406",sales,L4,Vendor,1 yr,1 yr,"$60,052","Munich, BY, Germany"
Amazon,"865,406",sales,L6,Sales,7 yrs,2 yrs,"$264,000","Seattle, WA"
Amazon,"865,406",sales,L4,Fulfillment,1 yr,1 yr,"$100,000","Chicago, IL"
Amazon,"865,406",product-designer,L6,User Experience (UX),15 yrs,4 yrs,"$430,000","Seattle, WA"
Amazon,"865,406",product-designer,L6,User Experience (UX),11 yrs,5 yrs,"$241,775","Arlington, VA"
Amazon,"865,406",product-designer,L5,hidden,7 yrs,2 yrs,"$220,000","New York, NY"
Amazon,"865,406",product-designer,L4,User Experience (UX),1 yr,0 yrs,"$100,200","Seattle, WA"
Amazon,"865,406",product-designer,L5,User Experience (UX),8 yrs,2 yrs,"$97,892","Berlin, BE, Germany"
Amazon,"865,406",product-designer,L5,User Research,6 yrs,2 yrs,"$195,000","Seattle, WA"
Amazon,"865,406",product-designer,L4,hidden,5 yrs,0 yrs,"$138,223","Seattle, WA"
Amazon,"865,406",product-designer,L6,Interaction Design,7 yrs,1 yr,"$305,000","San Francisco, CA"
Amazon,"865,406",product-designer,L5,User Experience (UX),8 yrs,2 yrs,"$240,000","Seattle, WA"
Amazon,"865,406",product-designer,L6,User Experience (UX),8 yrs,2 yrs,"$240,000","Seattle, WA"
Amazon,"865,406",financial-analyst,L5,Retail,5 yrs,4 yrs,"$101,800","Seattle, WA"
Amazon,"865,406",financial-analyst,L6,Global Procurement,6 yrs,0 yrs,"$178,000","Bellevue, WA"
Amazon,"865,406",financial-analyst,L6,Tax,7 yrs,2 yrs,"$176,414","London, EN, United Kingdom"
Amazon,"865,406",financial-analyst,L5,Finance,3 yrs,2 yrs,"$88,000","Dallas, TX"
Amazon,"865,406",financial-analyst,L5,Program Manager,9 yrs,1 yr,"$137,000","Arlington, VA"
Amazon,"865,406",financial-analyst,L5,Risk and controls,10 yrs,1 yr,"$121,175","Seattle, WA"
Amazon,"865,406",financial-analyst,L4,Job,0 yrs,0 yrs,"$70,000","Seattle, WA"
Amazon,"865,406",financial-analyst,L5,Finance,3 yrs,3 yrs,"$80,970","London, EN, United Kingdom"
Amazon,"865,406",financial-analyst,L5,Finance,8 yrs,2 yrs,"$93,000","Arlington, VA"
Amazon,"865,406",financial-analyst,L6,Finance,10 yrs,3 yrs,"$167,000","New Orleans, LA"
Amazon,"865,406",business-analyst,Business Analyst III,BIE,8 yrs,0 yrs,"$257,500","Bellevue, WA"
Amazon,"865,406",business-analyst,Business Analyst I,Finance,5 yrs,2 yrs,"$74,169",hidden 
Amazon,"865,406",business-analyst,Business Analyst III,Logistics,6 yrs,2 yrs,"$93,740","London, EN, United Kingdom"
Amazon,"865,406",business-analyst,Business Analyst III,HR,4 yrs,2 yrs,"$200,000","New York, NY"
Amazon,"865,406",business-analyst,Business Analyst I,Data,1 yr,1 yr,"$45,849","Luxembourg, LU, Luxembourg"
Amazon,"865,406",business-analyst,Business Analyst II,General,5 yrs,2 yrs,"$142,500","Seattle, WA"
Amazon,"865,406",business-analyst,Business Analyst I,Risk,2 yrs,0 yrs,"$100,000","Seattle, WA"
Amazon,"865,406",business-analyst,Business Analyst II,BI,4 yrs,3 yrs,"$144,000","Austin, TX"
Amazon,"865,406",business-development,L6,Sales,10 yrs,5 yrs,"$250,000","Los Angeles, CA"
Amazon,"865,406",business-development,L7,Adtech,15 yrs,4 yrs,"$304,681","London, EN, United Kingdom"
Amazon,"865,406",business-development,L7,hidden,35 yrs,2 yrs,"$432,000","Arlington, VA"
Amazon,"865,406",business-development,L5,hidden,8 yrs,3 yrs,"$120,000","Seoul, KG, Korea, South"
Amazon,"865,406",business-development,L7,hidden,10 yrs,0 yrs,"$231,620","London, EN, United Kingdom"
Amazon,"865,406",business-development,L6,AWS,4 yrs,0 yrs,"$156,000","Seattle, WA"
Amazon,"865,406",business-development,L6,Technical,15 yrs,3 yrs,"$290,000","Bellevue, WA"
Amazon,"865,406",business-development,L7,Manager,20 yrs,7 yrs,"$456,000","Seattle, WA"
Amazon,"865,406",business-development,L6,Operations,8 yrs,7 yrs,"$203,000","Seattle, WA"
Amazon,"865,406",hardware-engineer,Hardware Engineer I,Embedded Systems,3 yrs,0 yrs,"$177,683","Austin, TX"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,FPGA Design,16 yrs,2 yrs,"$440,000","San Francisco, CA"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,Electrical,10 yrs,0 yrs,"$205,000","Seattle, WA"
Amazon,"865,406",hardware-engineer,Hardware Engineer II,Verification,2 yrs,2 yrs,"$180,000","San Diego, CA"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,Electrical and Mechanical Engineering,12 yrs,4 yrs,"$385,000","Herndon, VA"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,Validation,12 yrs,1 yr,"$400,000","Cupertino, CA"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,System Design,10 yrs,2 yrs,"$270,000","Nashville, TN"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,Infra,7 yrs,3 yrs,"$167,862","Singapore, SG, Singapore"
Amazon,"865,406",hardware-engineer,Hardware Engineer II,Imaging,6 yrs,2 yrs,"$268,000","Sunnyvale, CA"
Amazon,"865,406",hardware-engineer,Hardware Engineer III,hidden,20 yrs,2 yrs,"$360,000","Sunnyvale, CA"
Amazon,"865,406",information-technologist,L4,Network,7 yrs,3 yrs,"$24,007","Bengaluru, KA, India"
Amazon,"865,406",information-technologist,L6,Cloud,9 yrs,4 yrs,"$215,000","Seattle, WA"
Amazon,"865,406",information-technologist,L5,Data,6 yrs,2 yrs,"$148,000","Phoenix, AZ"
Amazon,"865,406",information-technologist,L4,Deployment,2 yrs,2 yrs,"$134,000","Dallas, TX"
Amazon,"865,406",information-technologist,L2,Data Center Technician,2 yrs,2 yrs,"$48,006","Dublin, OH"
Amazon,"865,406",information-technologist,L6,hidden,8 yrs,5 yrs,"$48,064","Cape Town, WC, South Africa"
Amazon,"865,406",information-technologist,L3,IT Support,3 yrs,1 yr,"$59,800","Portland, OR"
Amazon,"865,406",information-technologist,L4,AWS,6 yrs,3 yrs,"$74,305","Dublin, DN, Ireland"
Amazon,"865,406",information-technologist,L5,L,7 yrs,3 yrs,"$266,000","Arlington, VA"
Amazon,"865,406",information-technologist,L5,DevOps,24 yrs,1 yr,"$263,750","Baltimore, MD"
Amazon,"865,406",accountant,L6,Tax,9 yrs,2 yrs,"$215,000","Arlington, VA"
Amazon,"865,406",accountant,L6,L6,15 yrs,2 yrs,"$170,113","London, EN, United Kingdom"
Amazon,"865,406",accountant,L6,Accounting,7 yrs,3 yrs,"$175,000","New York, NY"
Amazon,"865,406",accountant,L6,Finance,10 yrs,7 yrs,"$192,000","Seattle, WA"
Amazon,"865,406",accountant,L4,Acc,1 yr,0 yrs,"$86,000","Chicago, IL"
Amazon,"865,406",accountant,L4,Products,4 yrs,1 yr,"$60,822","Newcastle Upon Tyne, EN, United Kingdom"
Amazon,"865,406",accountant,L6,Accounting,8 yrs,3 yrs,"$163,000","Washington, DC"
Amazon,"865,406",accountant,L4,Accountant Manager,5 yrs,2 yrs,"$130,000","San Jose, CA"
Amazon,"865,406",accountant,L6,hidden,8 yrs,2 yrs,"$190,000","Seattle, WA"
Amazon,"865,406",human-resources,L6,hidden,20 yrs,4 yrs,"$194,900","Seattle, WA"
Amazon,"865,406",human-resources,L3,HR,2 yrs,2 yrs,"$43,000","Atlanta, GA"
Amazon,"865,406",human-resources,L7,Immigration,20 yrs,5 yrs,"$360,000","Seattle, WA"
Amazon,"865,406",human-resources,L5,Risk,5 yrs,2 yrs,"$157,000","Arlington, VA"
Amazon,"865,406",human-resources,L5,HRBP,7 yrs,0 yrs,"$98,500","Upper Marlboro, MD"
Amazon,"865,406",human-resources,L7,HR,17 yrs,5 yrs,"$341,844","Singapore, SG, Singapore"
Amazon,"865,406",human-resources,L6,Recruiting BP,6 yrs,2 yrs,"$220,000","Seattle, WA"
Amazon,"865,406",human-resources,L4,Disability and Leaves,10 yrs,3 yrs,"$61,487","Philadelphia, PA"
Amazon,"865,406",human-resources,L5,HRBP,2 yrs,1 yr,"$37,226","Hyderabad, TS, India"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer II,Field engineering,10 yrs,0 yrs,"$125,050","London, EN, United Kingdom"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer III,Mechancial,13 yrs,2 yrs,"$224,609","Singapore, SG, Singapore"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer I,HDE,5 yrs,1 yr,"$191,000","Seattle, WA"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer I,Infrastructure,1 yr,0 yrs,"$101,400","Westborough, MA"
Amazon,"865,406",mechanical-engineer,hidden,hidden,11+ yrs,11+ yrs,"$450,000","Seattle, WA"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer I,Hardware,2 yrs,0 yrs,"$178,675","Boston, MA"
Amazon,"865,406",mechanical-engineer,L3,Maintenance,4 yrs,1 yr,"$72,000","Cypress, CA"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer II,Process Engineering,6 yrs,2 yrs,"$160,000","Bellevue, WA"
Amazon,"865,406",mechanical-engineer,TPM III,Manager,9 yrs,5 yrs,"$328,000","San Francisco, CA"
Amazon,"865,406",mechanical-engineer,Mechanical Engineer II,Optics,20 yrs,0 yrs,"$154,300","Redmond, WA"
Amazon,"865,406",recruiter,Recruiter II,Technical,8 yrs,4 yrs,"$131,000","New York, NY"
Amazon,"865,406",recruiter,Recruiter II,Technical,10 yrs,3 yrs,"$160,000","Dallas, TX"
Amazon,"865,406",recruiter,Recruiter II,Technical,10 yrs,5 yrs,"$115,000","Seattle, WA"
Amazon,"865,406",recruiter,Recruiter II,Technical,5 yrs,1 yr,"$85,058","London, EN, United Kingdom"
Amazon,"865,406",recruiter,Recruiter III,Technical,9 yrs,3 yrs,"$190,000","Atlanta, GA"
Amazon,"865,406",recruiter,Recruiter I,Finance,6 yrs,3 yrs,"$96,000","Seattle, WA"
Amazon,"865,406",recruiter,Recruiter II,Technical,10 yrs,2 yrs,"$50,000","Kuala Lumpur, KL, Malaysia"
Amazon,"865,406",recruiter,Recruiter III,Technical,16 yrs,1 yr,"$48,063","Bengaluru, KA, India"
Amazon,"865,406",recruiter,Recruiter I,Marketing,3 yrs,1 yr,"$92,000","Texas City, TX"
Amazon,"865,406",recruiter,Recruiter III,Technical,10 yrs,3 yrs,"$250,000","Washington, DC"
Amazon,"865,406",area-manager,L5,Level,2 yrs,2 yrs,"$85,404","Berlin, BE, Germany"
Amazon,"865,406",area-manager,L4,Amazon,3 yrs,3 yrs,"$68,000","Land O Lakes, FL"
Amazon,"865,406",area-manager,L4,Manager,2 yrs,2 yrs,"$71,000","Arlington, TX"
Amazon,"865,406",area-manager,L4,Manager,3 yrs,3 yrs,"$67,000","Nashville, TN"
Amazon,"865,406",area-manager,L5,Area Manager,4 yrs,4 yrs,"$88,000","Orlando, FL"
Amazon,"865,406",area-manager,L5,Area Manager II,10 yrs,0 yrs,"$125,750","Houston, TX"
Amazon,"865,406",area-manager,L5,Operations,3 yrs,3 yrs,"$106,400","Houston, TX"
Amazon,"865,406",area-manager,L4,Operations Management,1 yr,1 yr,"$74,500","Boston, MA"
Amazon,"865,406",area-manager,L4,Ops Area Manger,0 yrs,0 yrs,"$67,500","Savannah, GA"
Amazon,"865,406",area-manager,L5,Warehouse operations,2 yrs,2 yrs,"$88,009","Boise, ID"
Amazon,"865,406",security-analyst,L5,Cyber Security,6 yrs,4 yrs,"$301,000","Seattle, WA"
Amazon,"865,406",security-analyst,L6,Security,9 yrs,1 yr,"$460,600","Washington, DC"
Amazon,"865,406",security-analyst,L4,Compliance,5 yrs,2 yrs,"$195,963","New York, NY"
Amazon,"865,406",security-analyst,L6,Security,9 yrs,5 yrs,"$229,116","London, EN, United Kingdom"
Amazon,"865,406",security-analyst,L6,Compliance,14 yrs,2 yrs,"$230,000","Herndon, VA"
Amazon,"865,406",security-analyst,L6,Security,11 yrs,2 yrs,"$363,000","Austin, TX"
Amazon,"865,406",security-analyst,L5,"Engineer, Coding",10 yrs,5 yrs,"$220,000","Washington, DC"
Amazon,"865,406",security-analyst,L5,sec,7 yrs,2 yrs,"$190,000","Seattle, WA"
Amazon,"865,406",security-analyst,L6,AppSec,15 yrs,7 yrs,"$113,114","Cape Town, WC, South Africa"
Amazon,"865,406",customer-service,L5,-,5 yrs,5 yrs,"$134,500","Frisco, TX"
Amazon,"865,406",customer-service,L6,Customer Service,10 yrs,3 yrs,"$121,332","London, EN, United Kingdom"
Amazon,"865,406",customer-service,L4,Customer Service,1 yr,1 yr,"$89,014","Tokyo, TY, Japan"
Amazon,"865,406",customer-service,L1,Operation,7 yrs,7 yrs,"$50,000","New York, NY"
Amazon,"865,406",customer-service,L5,hidden,3 yrs,3 yrs,"$228,000","Herndon, VA"
Amazon,"865,406",customer-service,SA II,Cloud Support,4 yrs,4 yrs,"$31,574","Bengaluru, KA, India"
Amazon,"865,406",customer-service,L4,Db,6 yrs,1 yr,"$70,000","Tokyo, TY, Japan"
Amazon,"865,406",customer-service,L5,hidden,15 yrs,3 yrs,"$33,622","Hyderabad, TS, India"
Amazon,"865,406",customer-service,L5,Site Reliability (SRE),3 yrs,3 yrs,"$128,000","New York, NY"
